rank,e15,e16,e17,e18,e19,e20,f64,agreement_residual,universe,intersection,denominator,local_cap,pattern_count,label_sets,cell_cap,selected
1,30,15,7,3,1,0,27,133007,229376,65535,2658705889,5,4320,5379616,116199705600,1
2,30,15,7,3,0,0,27,133007,229376,65535,2658705889,5,5760,5379616,154932940800,1
3,30,15,7,2,1,0,27,133007,229376,65535,2658705889,5,11520,5379616,309865881600,1
4,31,15,7,3,1,0,27,100239,196608,32767,3605602785,3,146880,1107568,488038763520,1
5,30,15,7,0,0,0,27,133007,229376,65535,2658705889,5,18432,5379616,495785410560,1
6,28,14,7,3,1,0,27,198543,294912,131071,764912097,26,240,94143280,587454067200,1
7,30,15,6,3,1,0,27,133007,229376,65535,2658705889,5,23040,5379616,619731763200,1
8,31,15,7,3,0,0,27,100239,196608,32767,3605602785,3,195840,1107568,650718351360,1
9,28,14,7,3,0,0,27,198543,294912,131071,764912097,26,320,94143280,783272089600,1
10,30,15,6,3,0,0,27,133007,229376,65535,2658705889,5,30720,5379616,826309017600,1
11,31,15,7,2,1,0,27,100239,196608,32767,3605602785,3,391680,1107568,1301436702720,1
12,28,14,7,2,1,0,27,198543,294912,131071,764912097,26,640,94143280,1566544179200,1
13,30,15,7,2,0,0,27,133007,229376,65535,2658705889,5,69120,5379616,1859195289600,1
14,29,14,7,3,1,0,27,165775,262144,98303,1711808993,10,8640,23535820,2033494848000,1
15,31,15,7,0,0,0,27,100239,196608,32767,3605602785,3,626688,1107568,2082298724352,1
16,28,14,7,0,0,0,27,198543,294912,131071,764912097,26,1024,94143280,2506470686720,1
17,30,15,7,1,0,0,27,133007,229376,65535,2658705889,5,96768,5379616,2602873405440,1
18,31,15,6,3,1,0,27,100239,196608,32767,3605602785,3,783360,1107568,2602873405440,1
19,30,15,7,3,1,0,26,133007,262144,65535,511255009,34,4320,18156204,2666783243520,1
20,29,14,7,3,0,0,27,165775,262144,98303,1711808993,10,11520,23535820,2711326464000,1
21,31,15,6,3,0,0,27,100239,196608,32767,3605602785,3,1044480,1107568,3470497873920,1
22,30,15,7,3,0,0,26,133007,262144,65535,511255009,34,5760,18156204,3555710991360,1
23,31,15,7,3,1,0,26,100239,229376,32767,2531893729,6,146880,4272048,3764870461440,1
24,30,14,7,3,1,0,27,133007,229376,65535,2658705889,5,146880,5379616,3950789990400,1
25,31,15,7,3,0,0,26,100239,229376,32767,2531893729,6,195840,4272048,5019827281920,1
26,31,14,7,3,1,0,27,100239,196608,32767,3605602785,3,1566720,1107568,5205746810880,1
27,30,14,7,3,0,0,27,133007,229376,65535,2658705889,5,195840,5379616,5267719987200,1
28,29,14,7,2,1,0,27,165775,262144,98303,1711808993,10,23040,23535820,5422652928000,1
29,30,15,6,2,1,0,27,133007,229376,65535,2658705889,5,230400,5379616,6197317632000,1
30,31,14,7,3,0,0,27,100239,196608,32767,3605602785,3,2088960,1107568,6940995747840,1
31,30,15,7,2,1,0,26,133007,262144,65535,511255009,34,11520,18156204,7111421982720,1
32,31,15,7,2,0,0,27,100239,196608,32767,3605602785,3,2350080,1107568,7808620216320,1
33,29,14,7,0,0,0,27,165775,262144,98303,1711808993,10,36864,23535820,8676244684800,1
34,28,14,7,2,0,0,27,198543,294912,131071,764912097,26,3840,94143280,9399265075200,1
35,31,15,7,2,1,0,26,100239,229376,32767,2531893729,6,391680,4272048,10039654563840,1
36,30,14,7,2,1,0,27,133007,229376,65535,2658705889,5,391680,5379616,10535439974400,1
37,28,14,6,3,1,0,27,198543,294912,131071,764912097,26,4320,94143280,10574173209600,1
38,30,15,4,2,1,0,27,133007,229376,65535,2658705889,5,405504,5379616,10907279032320,1
39,31,15,7,1,0,0,27,100239,196608,32767,3605602785,3,3290112,1107568,10932068302848,1
40,30,15,7,0,0,0,26,133007,262144,65535,511255009,34,18432,18156204,11378275172352,1
41,28,14,7,1,0,0,27,198543,294912,131071,764912097,26,5376,94143280,13158971105280,1
42,31,14,7,2,1,0,27,100239,196608,32767,3605602785,3,4177920,1107568,13881991495680,1
43,28,14,6,3,0,0,27,198543,294912,131071,764912097,26,5760,94143280,14098897612800,1
44,30,15,0,0,0,0,27,133007,229376,65535,2658705889,5,524288,5379616,14102340567040,1
45,30,15,6,3,1,0,26,133007,262144,65535,511255009,34,23040,18156204,14222843965440,1
46,31,15,7,0,0,0,26,100239,229376,32767,2531893729,6,626688,4272048,16063447302144,1
47,30,14,7,0,0,0,27,133007,229376,65535,2658705889,5,626688,5379616,16856703959040,1
48,30,15,6,3,0,0,26,133007,262144,65535,511255009,34,30720,18156204,18963791953920,1
49,30,15,5,2,1,0,27,133007,229376,65535,2658705889,5,709632,5379616,19087738306560,0
50,31,15,6,3,1,0,26,100239,229376,32767,2531893729,6,783360,4272048,20079309127680,0
51,31,14,7,0,0,0,27,100239,196608,32767,3605602785,3,6684672,1107568,22211186393088,0
52,31,15,7,3,1,0,25,100239,262144,32767,1458184673,12,146880,13884156,24471657999360,0
53,31,15,6,2,1,0,27,100239,196608,32767,3605602785,3,7833600,1107568,26028734054400,0
54,31,15,6,3,0,0,26,100239,229376,32767,2531893729,6,1044480,4272048,26772412170240,0
55,29,14,7,2,0,0,27,165775,262144,98303,1711808993,10,138240,23535820,32535917568000,0
56,31,15,7,3,0,0,25,100239,262144,32767,1458184673,12,195840,13884156,32628877332480,0
57,29,14,6,3,1,0,27,165775,262144,98303,1711808993,10,155520,23535820,36602907264000,0
58,30,15,6,2,0,0,27,133007,229376,65535,2658705889,5,1382400,5379616,37183905792000,0
59,31,14,7,3,1,0,26,100239,229376,32767,2531893729,6,1566720,4272048,40158618255360,0
60,30,15,7,2,0,0,26,133007,262144,65535,511255009,34,69120,18156204,42668531896320,0
61,29,14,7,1,0,0,27,165775,262144,98303,1711808993,10,193536,23535820,45550284595200,0
62,31,15,4,2,1,0,27,100239,196608,32767,3605602785,3,13787136,1107568,45810571935744,0
63,30,15,6,0,0,0,27,133007,229376,65535,2658705889,5,1720320,5379616,46273304985600,0
64,29,14,6,3,0,0,27,165775,262144,98303,1711808993,10,207360,23535820,48803876352000,0
65,31,14,7,3,0,0,26,100239,229376,32767,2531893729,6,2088960,4272048,53544824340480,0
66,31,15,0,0,0,0,27,100239,196608,32767,3605602785,3,17825792,1107568,59229830381568,0
67,30,15,7,1,0,0,26,133007,262144,65535,511255009,34,96768,18156204,59735944654848,0
68,31,15,7,2,0,0,26,100239,229376,32767,2531893729,6,2350080,4272048,60237927383040,0
69,30,14,7,2,0,0,27,133007,229376,65535,2658705889,5,2350080,5379616,63212639846400,0
70,31,15,7,2,1,0,25,100239,262144,32767,1458184673,12,391680,13884156,65257754664960,0
71,30,15,4,2,0,0,27,133007,229376,65535,2658705889,5,2433024,5379616,65443674193920,0
72,30,14,6,3,1,0,27,133007,229376,65535,2658705889,5,2643840,5379616,71114219827200,0
73,31,15,5,2,1,0,27,100239,196608,32767,3605602785,3,24127488,1107568,80168500887552,0
74,31,14,7,2,0,0,27,100239,196608,32767,3605602785,3,25067520,1107568,83291948974080,0
75,31,15,7,1,0,0,26,100239,229376,32767,2531893729,6,3290112,4272048,84333098336256,0
76,30,14,7,1,0,0,27,133007,229376,65535,2658705889,5,3290112,5379616,88497695784960,0
77,30,14,7,3,1,0,26,133007,262144,65535,511255009,34,146880,18156204,90670630279680,0
78,31,14,6,3,1,0,27,100239,196608,32767,3605602785,3,28200960,1107568,93703442595840,0
79,30,14,6,3,0,0,27,133007,229376,65535,2658705889,5,3525120,5379616,94818959769600,0
80,31,15,7,0,0,0,25,100239,262144,32767,1458184673,12,626688,13884156,104412407463936,0
81,28,14,6,2,1,0,27,198543,294912,131071,764912097,26,43200,94143280,105741732096000,0
82,31,14,7,2,1,0,26,100239,229376,32767,2531893729,6,4177920,4272048,107089648680960,0
83,30,15,5,2,0,0,27,133007,229376,65535,2658705889,5,4257792,5379616,114526429839360,0
84,30,15,6,1,0,0,27,133007,229376,65535,2658705889,5,4300800,5379616,115683262464000,0
85,31,14,7,1,0,0,27,100239,196608,32767,3605602785,3,35094528,1107568,116608728563712,0
86,30,14,7,3,0,0,26,133007,262144,65535,511255009,34,195840,18156204,120894173706240,0
87,31,14,6,3,0,0,27,100239,196608,32767,3605602785,3,37601280,1107568,124937923461120,0
88,31,15,6,3,1,0,25,100239,262144,32767,1458184673,12,783360,13884156,130515509329920,0
89,30,15,6,2,1,0,26,133007,262144,65535,511255009,34,230400,18156204,142228439654400,0
90,31,15,6,2,0,0,27,100239,196608,32767,3605602785,3,47001600,1107568,156172404326400,0
91,30,15,2,1,0,0,27,133007,229376,65535,2658705889,5,5963776,5379616,160414123950080,0
92,31,14,7,0,0,0,26,100239,229376,32767,2531893729,6,6684672,4272048,171343437889536,0
93,31,15,6,3,0,0,25,100239,262144,32767,1458184673,12,1044480,13884156,174020679106560,0
94,31,15,6,0,0,0,27,100239,196608,32767,3605602785,3,58490880,1107568,194347880939520,0
95,31,15,6,2,1,0,26,100239,229376,32767,2531893729,6,7833600,4272048,200793091276800,0
96,30,14,7,2,1,0,26,133007,262144,65535,511255009,34,391680,18156204,241788347412480,0
97,30,15,4,2,1,0,26,133007,262144,65535,511255009,34,405504,18156204,250322053791744,0
98,31,14,7,3,1,0,25,100239,262144,32767,1458184673,12,1566720,13884156,261031018659840,0
99,31,15,4,2,0,0,27,100239,196608,32767,3605602785,3,82722816,1107568,274863431614464,0
100,31,15,7,3,1,0,24,100239,294912,32767,384475617,51,146880,38567100,288901518048000,0
101,30,15,0,0,0,0,26,133007,262144,65535,511255009,34,524288,18156204,323648716013568,0
102,31,14,7,3,0,0,25,100239,262144,32767,1458184673,12,2088960,13884156,348041358213120,0
103,31,15,4,2,1,0,26,100239,229376,32767,2531893729,6,13787136,4272048,353395840647168,0
104,29,14,6,2,1,0,27,165775,262144,98303,1711808993,10,1555200,23535820,366029072640000,0
105,30,15,1,0,0,0,27,133007,229376,65535,2658705889,5,13762560,5379616,370186439884800,0
106,31,15,7,3,0,0,24,100239,294912,32767,384475617,51,195840,38567100,385202024064000,0
107,30,14,7,0,0,0,26,133007,262144,65535,511255009,34,626688,18156204,386861355859968,0
108,31,15,7,2,0,0,25,100239,262144,32767,1458184673,12,2350080,13884156,391546527989760,0
109,30,15,5,2,1,0,26,133007,262144,65535,511255009,34,709632,18156204,438063594135552,0
110,31,15,0,0,0,0,26,100239,229376,32767,2531893729,6,17825792,4272048,456915834372096,0
111,31,15,5,2,0,0,27,100239,196608,32767,3605602785,3,144764928,1107568,481011005325312,0
112,31,15,6,1,0,0,27,100239,196608,32767,3605602785,3,146227200,1107568,485869702348800,0
113,31,15,7,1,0,0,25,100239,262144,32767,1458184673,12,3290112,13884156,548165139185664,0
114,28,14,4,2,1,0,27,198543,294912,131071,764912097,26,236544,94143280,578994728632320,0
115,31,13,6,3,1,0,27,100239,196608,32767,3605602785,3,178606080,1107568,593455136440320,0
116,31,15,5,2,1,0,26,100239,229376,32767,2531893729,6,24127488,4272048,618442721132544,0
117,28,14,5,2,1,0,27,198543,294912,131071,764912097,26,253440,94143280,620351494963200,0
118,28,14,6,2,0,0,27,198543,294912,131071,764912097,26,259200,94143280,634450392576000,0
119,31,14,7,2,0,0,26,100239,229376,32767,2531893729,6,25067520,4272048,642537892085760,0
120,31,15,2,1,0,0,27,100239,196608,32767,3605602785,3,202768384,1107568,673739320590336,0
121,31,14,7,2,1,0,25,100239,262144,32767,1458184673,12,4177920,13884156,696082716426240,0
122,30,14,6,2,1,0,27,133007,229376,65535,2658705889,5,26438400,5379616,711142198272000,0
123,30,15,5,0,0,0,27,133007,229376,65535,2658705889,5,26492928,5379616,712608896778240,0
124,31,14,6,3,1,0,26,100239,229376,32767,2531893729,6,28200960,4272048,722855128596480,0
125,31,15,7,2,1,0,24,100239,294912,32767,384475617,51,391680,38567100,770404048128000,0
126,28,14,6,0,0,0,27,198543,294912,131071,764912097,26,322560,94143280,789538266316800,0
127,31,12,6,3,1,0,27,100239,196608,32767,3605602785,3,238141440,1107568,791273515253760,0
128,31,13,6,3,0,0,27,100239,196608,32767,3605602785,3,238141440,1107568,791273515253760,0
129,30,13,6,3,1,0,27,133007,229376,65535,2658705889,5,29767680,5379616,800693438054400,0
130,28,13,6,3,1,0,27,198543,294912,131071,764912097,26,328320,94143280,803637163929600,0
131,30,15,6,2,0,0,26,133007,262144,65535,511255009,34,1382400,18156204,853370637926400,0
132,29,13,6,3,1,0,27,165775,262144,98303,1711808993,10,3720960,23535820,875758447872000,0
133,30,15,5,1,0,0,27,133007,229376,65535,2658705889,5,33116160,5379616,890761120972800,0
134,31,14,7,1,0,0,26,100239,229376,32767,2531893729,6,35094528,4272048,899553048920064,0
135,31,14,6,2,1,0,27,100239,196608,32767,3605602785,3,282009600,1107568,937034425958400,0
136,31,14,6,3,0,0,26,100239,229376,32767,2531893729,6,37601280,4272048,963806838128640,0
137,31,12,6,3,0,0,27,100239,196608,32767,3605602785,3,317521920,1107568,1055031353671680,0
138,30,15,6,0,0,0,26,133007,262144,65535,511255009,34,1720320,18156204,1061972349419520,0
139,30,13,6,3,0,0,27,133007,229376,65535,2658705889,5,39690240,5379616,1067591250739200,0
140,28,13,6,3,0,0,27,198543,294912,131071,764912097,26,437760,94143280,1071516218572800,0
141,30,15,3,1,0,0,27,133007,229376,65535,2658705889,5,41000960,5379616,1102847102156800,0
142,31,14,7,0,0,0,25,100239,262144,32767,1458184673,12,6684672,13884156,1113732346281984,0
143,29,13,6,3,0,0,27,165775,262144,98303,1711808993,10,4961280,23535820,1167677930496000,0
144,31,15,6,2,0,0,26,100239,229376,32767,2531893729,6,47001600,4272048,1204758547660800,0
145,31,15,7,0,0,0,24,100239,294912,32767,384475617,51,626688,38567100,1232646477004800,0
146,31,15,6,2,1,0,25,100239,262144,32767,1458184673,12,7833600,13884156,1305155093299200,0
147,30,14,7,2,0,0,26,133007,262144,65535,511255009,34,2350080,18156204,1450730084474880,0
148,31,15,6,0,0,0,26,100239,229376,32767,2531893729,6,58490880,4272048,1499255081533440,0
149,30,15,4,2,0,0,26,133007,262144,65535,511255009,34,2433024,18156204,1501932322750464,0
150,31,15,6,3,1,0,24,100239,294912,32767,384475617,51,783360,38567100,1540808096256000,0
151,31,15,1,0,0,0,27,100239,196608,32767,3605602785,3,467927040,1107568,1554783047516160,0
152,30,12,6,3,1,0,27,133007,229376,65535,2658705889,5,59535360,5379616,1601386876108800,0
153,30,14,6,3,1,0,26,133007,262144,65535,511255009,34,2643840,18156204,1632071345034240,0
154,30,15,4,1,0,0,27,133007,229376,65535,2658705889,5,68124672,5379616,1832422877429760,0
155,28,14,6,1,0,0,27,198543,294912,131071,764912097,26,806400,94143280,1973845665792000,0
156,29,14,4,2,1,0,27,165775,262144,98303,1711808993,10,8515584,23535820,2004212522188800,0
157,30,14,7,1,0,0,26,133007,262144,65535,511255009,34,3290112,18156204,2031022118264832,0
158,31,15,6,3,0,0,24,100239,294912,32767,384475617,51,1044480,38567100,2054410795008000,0
159,31,15,4,2,0,0,26,100239,229376,32767,2531893729,6,82722816,4272048,2120375043883008,0
160,30,12,6,3,0,0,27,133007,229376,65535,2658705889,5,79380480,5379616,2135182501478400,0
161,29,14,5,2,1,0,27,165775,262144,98303,1711808993,10,9123840,23535820,2147370559488000,0
162,30,14,6,3,0,0,26,133007,262144,65535,511255009,34,3525120,18156204,2176095126712320,0
163,29,14,6,2,0,0,27,165775,262144,98303,1711808993,10,9331200,23535820,2196174435840000,0
164,30,15,2,0,0,0,27,133007,229376,65535,2658705889,5,83492864,5379616,2245797735301120,0
165,31,15,4,2,1,0,25,100239,262144,32767,1458184673,12,13787136,13884156,2297072964206592,0
166,30,15,5,2,0,0,26,133007,262144,65535,511255009,34,4257792,18156204,2628381564813312,0
167,30,15,6,1,0,0,26,133007,262144,65535,511255009,34,4300800,18156204,2654930873548800,0
168,29,14,6,0,0,0,27,165775,262144,98303,1711808993,10,11612160,23535820,2733017075712000,0
169,29,12,6,3,1,0,27,165775,262144,98303,1711808993,10,11907072,23535820,2802427033190400,0
170,31,15,0,0,0,0,25,100239,262144,32767,1458184673,12,17825792,13884156,2969952923418624,0
171,31,15,5,0,0,0,27,100239,196608,32767,3605602785,3,900759552,1107568,2992957366468608,0
172,30,15,4,0,0,0,27,133007,229376,65535,2658705889,5,113541120,5379616,3054038129049600,0
173,31,14,7,3,1,0,24,100239,294912,32767,384475617,51,1566720,38567100,3081616192512000,0
174,28,14,4,2,0,0,27,198543,294912,131071,764912097,26,1419264,94143280,3473968371793920,0
175,30,15,2,1,0,0,26,133007,262144,65535,511255009,34,5963776,18156204,3681504144654336,0
176,31,15,5,2,0,0,26,100239,229376,32767,2531893729,6,144764928,4272048,3710656326795264,0
177,28,14,5,2,0,0,27,198543,294912,131071,764912097,26,1520640,94143280,3722108969779200,0
178,29,12,6,3,0,0,27,165775,262144,98303,1711808993,10,15876096,23535820,3736569377587200,0
179,31,15,5,1,0,0,27,100239,196608,32767,3605602785,3,1125949440,1107568,3741196708085760,0
180,31,15,6,1,0,0,26,100239,229376,32767,2531893729,6,146227200,4272048,3748137703833600,0
181,30,14,4,2,1,0,27,133007,229376,65535,2658705889,5,144764928,5379616,3893898614538240,0
182,31,15,5,2,1,0,25,100239,262144,32767,1458184673,12,24127488,13884156,4019877687361536,0
183,31,14,7,3,0,0,24,100239,294912,32767,384475617,51,2088960,38567100,4108821590016000,0
184,30,14,5,2,1,0,27,133007,229376,65535,2658705889,5,155105280,5379616,4172034229862400,0
185,31,14,7,2,0,0,25,100239,262144,32767,1458184673,12,25067520,13884156,4176496298557440,0
186,30,14,6,2,0,0,27,133007,229376,65535,2658705889,5,158630400,5379616,4266853189632000,0
187,30,15,3,0,0,0,27,133007,229376,65535,2658705889,5,164003840,5379616,4411388408627200,0
188,28,12,6,3,1,0,27,198543,294912,131071,764912097,26,1860480,94143280,4553943928934400,0
189,31,13,6,3,1,0,26,100239,229376,32767,2531893729,6,178606080,4272048,4578082481111040,0
190,31,15,7,2,0,0,24,100239,294912,32767,384475617,51,2350080,38567100,4622424288768000,0
191,31,15,3,1,0,0,27,100239,196608,32767,3605602785,3,1394032640,1107568,4631957829058560,0
192,31,14,6,3,1,0,25,100239,262144,32767,1458184673,12,28200960,13884156,4698558335877120,0
193,28,14,0,0,0,0,27,198543,294912,131071,764912097,26,1966080,94143280,4812423718502400,0
194,31,14,4,2,1,0,27,100239,196608,32767,3605602785,3,1544159232,1107568,5130784056803328,0
195,31,15,2,1,0,0,26,100239,229376,32767,2531893729,6,202768384,4272048,5197417615982592,0
196,30,14,6,0,0,0,27,133007,229376,65535,2658705889,5,197406720,5379616,5309861747097600,0
197,31,14,5,2,1,0,27,100239,196608,32767,3605602785,3,1654456320,1107568,5497268632289280,0
198,31,14,6,2,0,0,27,100239,196608,32767,3605602785,3,1692057600,1107568,5622206555750400,0
199,31,14,7,1,0,0,25,100239,262144,32767,1458184673,12,35094528,13884156,5847094817980416,0
200,31,13,6,2,1,0,27,100239,196608,32767,3605602785,3,1786060800,1107568,5934551364403200,0
201,28,12,6,3,0,0,27,198543,294912,131071,764912097,26,2480640,94143280,6071925238579200,0
202,31,12,6,3,1,0,26,100239,229376,32767,2531893729,6,238141440,4272048,6104109974814720,0
203,31,13,6,3,0,0,26,100239,229376,32767,2531893729,6,238141440,4272048,6104109974814720,0
204,31,14,6,3,0,0,25,100239,262144,32767,1458184673,12,37601280,13884156,6264744447836160,0
205,31,15,7,1,0,0,24,100239,294912,32767,384475617,51,3290112,38567100,6471394004275200,0
206,29,14,6,1,0,0,27,165775,262144,98303,1711808993,10,29030400,23535820,6832542689280000,0
207,31,14,6,0,0,0,27,100239,196608,32767,3605602785,3,2105671680,1107568,6996523713822720,0
208,31,14,6,2,1,0,26,100239,229376,32767,2531893729,6,282009600,4272048,7228551285964800,0
209,31,15,4,1,0,0,27,100239,196608,32767,3605602785,3,2316238848,1107568,7696176085204992,0
210,31,15,6,2,0,0,25,100239,262144,32767,1458184673,12,47001600,13884156,7830930559795200,0
211,31,12,6,2,1,0,27,100239,196608,32767,3605602785,3,2381414400,1107568,7912735152537600,0
212,30,13,6,2,1,0,27,133007,229376,65535,2658705889,5,297676800,5379616,8006934380544000,0
213,28,13,6,2,1,0,27,198543,294912,131071,764912097,26,3283200,94143280,8036371639296000,0
214,31,12,6,3,0,0,26,100239,229376,32767,2531893729,6,317521920,4272048,8138813299752960,0
215,31,14,7,2,1,0,24,100239,294912,32767,384475617,51,4177920,38567100,8217643180032000,0
216,30,15,1,0,0,0,26,133007,262144,65535,511255009,34,13762560,18156204,8495778795356160,0
217,29,13,6,2,1,0,27,165775,262144,98303,1711808993,10,37209600,23535820,8757584478720000,0
218,31,15,2,0,0,0,27,100239,196608,32767,3605602785,3,2838757376,1107568,9432350488264704,0
219,31,15,6,0,0,0,25,100239,262144,32767,1458184673,12,58490880,13884156,9745158029967360,0
220,31,15,1,0,0,0,26,100239,229376,32767,2531893729,6,467927040,4272048,11994040652267520,0
221,29,14,4,2,0,0,27,165775,262144,98303,1711808993,10,51093504,23535820,12025275133132800,0
222,31,15,4,0,0,0,27,100239,196608,32767,3605602785,3,3860398080,1107568,12826960142008320,0
223,29,14,5,2,0,0,27,165775,262144,98303,1711808993,10,54743040,23535820,12884223356928000,0
224,31,14,7,0,0,0,24,100239,294912,32767,384475617,51,6684672,38567100,13148229088051200,0
225,30,14,6,1,0,0,27,133007,229376,65535,2658705889,5,493516800,5379616,13274654367744000,0
226,31,15,4,2,0,0,25,100239,262144,32767,1458184673,12,82722816,13884156,13782437785239552,0
227,31,15,6,2,1,0,24,100239,294912,32767,384475617,51,7833600,38567100,15408080962560000,0
228,30,12,6,2,1,0,27,133007,229376,65535,2658705889,5,595353600,5379616,16013868761088000,0
229,30,14,6,2,1,0,26,133007,262144,65535,511255009,34,26438400,18156204,16320713450342400,0
230,30,15,5,0,0,0,26,133007,262144,65535,511255009,34,26492928,18156204,16354374181060608,0
231,29,14,0,0,0,0,27,165775,262144,98303,1711808993,10,70778880,23535820,16658389794816000,0
232,31,14,6,1,0,0,27,100239,196608,32767,3605602785,3,5264179200,1107568,17491309284556800,0
233,30,13,6,3,1,0,26,133007,262144,65535,511255009,34,29767680,18156204,18375914403348480,0
234,31,15,3,0,0,0,27,100239,196608,32767,3605602785,3,5576130560,1107568,18527831316234240,0
235,28,14,2,1,0,0,27,198543,294912,131071,764912097,26,8200192,94143280,20071817259253760,0
236,30,15,5,1,0,0,26,133007,262144,65535,511255009,34,33116160,18156204,20442967726325760,0
237,31,15,5,0,0,0,26,100239,229376,32767,2531893729,6,900759552,4272048,23088528255614976,0
238,28,14,5,0,0,0,27,198543,294912,131071,764912097,26,9461760,94143280,23159789145292800,0
239,30,14,4,2,0,0,27,133007,229376,65535,2658705889,5,868589568,5379616,23363391687229440,0
240,31,15,5,2,0,0,25,100239,262144,32767,1458184673,12,144764928,13884156,24119266124169216,0
241,31,15,6,1,0,0,25,100239,262144,32767,1458184673,12,146227200,13884156,24362895074918400,0
242,30,13,6,3,0,0,26,133007,262144,65535,511255009,34,39690240,18156204,24501219204464640,0
243,30,14,5,2,0,0,27,133007,229376,65535,2658705889,5,930631680,5379616,25032205379174400,0
244,30,15,3,1,0,0,26,133007,262144,65535,511255009,34,41000960,18156204,25310340994498560,0
245,31,15,4,2,1,0,24,100239,294912,32767,384475617,51,13787136,38567100,27118222494105600,0
246,29,12,6,2,1,0,27,165775,262144,98303,1711808993,10,119070720,23535820,28024270331904000,0
247,31,15,5,1,0,0,26,100239,229376,32767,2531893729,6,1125949440,4272048,28860660319518720,0
248,28,14,5,1,0,0,27,198543,294912,131071,764912097,26,11827200,94143280,28949736431616000,0
249,31,13,6,3,1,0,25,100239,262144,32767,1458184673,12,178606080,13884156,29757536127221760,0
250,31,14,4,2,0,0,27,100239,196608,32767,3605602785,3,9264955392,1107568,30784704340819968,0
251,30,14,0,0,0,0,27,133007,229376,65535,2658705889,5,1203240960,5379616,32364871601356800,0
252,31,14,5,2,0,0,27,100239,196608,32767,3605602785,3,9926737920,1107568,32983611793735680,0
253,31,15,2,1,0,0,25,100239,262144,32767,1458184673,12,202768384,13884156,33783214503886848,0
254,31,15,0,0,0,0,24,100239,294912,32767,384475617,51,17825792,38567100,35061944234803200,0
255,31,13,6,2,0,0,27,100239,196608,32767,3605602785,3,10716364800,1107568,35607308186419200,0
256,31,15,3,1,0,0,26,100239,229376,32767,2531893729,6,1394032640,4272048,35732246109880320,0
257,30,12,6,3,1,0,26,133007,262144,65535,511255009,34,59535360,18156204,36751828806696960,0
258,31,14,4,2,1,0,26,100239,229376,32767,2531893729,6,1544159232,4272048,39580334152482816,0
259,31,12,6,3,1,0,25,100239,262144,32767,1458184673,12,238141440,13884156,39676714836295680,0
260,31,13,6,3,0,0,25,100239,262144,32767,1458184673,12,238141440,13884156,39676714836295680,0
261,30,15,4,1,0,0,26,133007,262144,65535,511255009,34,68124672,18156204,42054105037012992,0
262,31,14,5,2,1,0,26,100239,229376,32767,2531893729,6,1654456320,4272048,42407500877660160,0
263,31,14,0,0,0,0,27,100239,196608,32767,3605602785,3,12834570240,1107568,42645477874728960,0
264,31,14,6,2,0,0,26,100239,229376,32767,2531893729,6,1692057600,4272048,43371307715788800,0
265,31,13,6,0,0,0,27,100239,196608,32767,3605602785,3,13335920640,1107568,44311316854210560,0
266,28,12,6,2,1,0,27,198543,294912,131071,764912097,26,18604800,94143280,45539439289344000,0
267,31,13,6,2,1,0,26,100239,229376,32767,2531893729,6,1786060800,4272048,45780824811110400,0
268,31,14,6,2,1,0,25,100239,262144,32767,1458184673,12,282009600,13884156,46985583358771200,0
269,31,15,5,2,1,0,24,100239,294912,32767,384475617,51,24127488,38567100,47456889364684800,0
270,31,12,6,2,0,0,27,100239,196608,32767,3605602785,3,14288486400,1107568,47476410915225600,0
271,30,13,6,2,0,0,27,133007,229376,65535,2658705889,5,1786060800,5379616,48041606283264000,0
272,28,13,6,2,0,0,27,198543,294912,131071,764912097,26,19699200,94143280,48218229835776000,0
273,30,12,6,3,0,0,26,133007,262144,65535,511255009,34,79380480,18156204,49002438408929280,0
274,31,14,7,2,0,0,24,100239,294912,32767,384475617,51,25067520,38567100,49305859080192000,0
275,30,15,2,0,0,0,26,133007,262144,65535,511255009,34,83492864,18156204,51541058025160704,0
276,29,13,6,2,0,0,27,165775,262144,98303,1711808993,10,223257600,23535820,52545506872320000,0
277,31,12,6,3,0,0,25,100239,262144,32767,1458184673,12,317521920,13884156,52902286448394240,0
278,31,14,6,0,0,0,26,100239,229376,32767,2531893729,6,2105671680,4272048,53973182935203840,0
279,31,14,6,3,1,0,24,100239,294912,32767,384475617,51,28200960,38567100,55469091465216000,0
280,31,12,6,0,0,0,27,100239,196608,32767,3605602785,3,17781227520,1107568,59081755805614080,0
281,31,15,4,1,0,0,26,100239,229376,32767,2531893729,6,2316238848,4272048,59370501228724224,0
282,30,13,6,0,0,0,27,133007,229376,65535,2658705889,5,2222653440,5379616,59785110041395200,0
283,28,13,6,0,0,0,27,198543,294912,131071,764912097,26,24514560,94143280,60004908240076800,0
284,31,12,6,2,1,0,26,100239,229376,32767,2531893729,6,2381414400,4272048,61041099748147200,0
285,29,13,6,0,0,0,27,165775,262144,98303,1711808993,10,277831680,23535820,65389964107776000,0
286,31,14,7,1,0,0,24,100239,294912,32767,384475617,51,35094528,38567100,69028202712268800,0
287,29,14,2,1,0,0,27,165775,262144,98303,1711808993,10,295206912,23535820,69479367435878400,0
288,30,15,4,0,0,0,26,133007,262144,65535,511255009,34,113541120,18156204,70090175061688320,0
289,31,15,2,0,0,0,26,100239,229376,32767,2531893729,6,2838757376,4272048,72763846623756288,0
290,28,14,1,0,0,0,27,198543,294912,131071,764912097,26,29818880,94143280,72988426397286400,0
